order_id,customer_id,order_date,ship_date,order_status,payment_method,sales_channel,order_amount,discount_amount,shipping_fee,city,state,net_amount,order_month,order_year
ORD00808,CUST0491,2023-08-13,2023-08-15,Delivered,Wallet,Mobile App,23155.09,4436.42,149,Bangalore,RJ,18867.67,2023-08,2023
ORD00809,CUST0675,2023-08-14,2023-08-16,Delivered,Wallet,Mobile App,32402.71,3305.68,0,Ahmedabad,GJ,29097.03,2023-08,2023
ORD00810,CUST0832,2023-08-14,2023-08-15,Shipped,Cod,Online,35535.01,2339.72,49,London,GJ,33244.29,2023-08,2023
ORD00812,CUST0567,2023-08-16,2023-08-18,Cancelled,Upi,Online,9603.13,3515.77,199,New York,MH,6286.36,2023-08,2023
ORD00813,CUST0465,2023-08-17,2023-08-20,Pending,Debit Card,Online,6340.58,1831.31,0,Bangalore,TN,4509.27,2023-08,2023
ORD00814,CUST0680,2023-08-17,2023-08-20,Returned,Wallet,Mobile App,11265.64,3898.04,49,Jaipur,TN,7416.6,2023-08,2023
ORD00815,CUST0095,2023-08-18,2023-08-19,Cancelled,Upi,In-Store,23510.22,8650.39,0,Mumbai,KA,14859.83,2023-08,2023
ORD00816,CUST0268,2023-08-19,2023-08-25,Pending,Cod,Online,14695.22,1875.34,149,Pune,MH,12968.88,2023-08,2023
ORD00818,CUST0081,2023-08-20,2023-08-24,Shipped,Upi,In-Store,2497.69,141.43,99,Toronto,ON,2455.26,2023-08,2023
ORD00819,CUST0948,2023-08-21,2023-08-28,Returned,Wallet,In-Store,14584.34,1263.62,0,New York,MH,13320.72,2023-08,2023
ORD00820,CUST0982,2023-08-22,2023-08-25,Returned,Upi,In-Store,42453.44,11746.69,149,New York,LDN,30855.75,2023-08,2023
ORD00821,CUST0248,2023-08-22,2023-08-24,Pending,Credit Card,Online,30990.27,11502.59,149,London,TS,19636.68,2023-08,2023
ORD00822,CUST0281,2023-08-23,2023-08-25,Shipped,Cod,Mobile App,29169.95,5539.22,149,Jaipur,NY,23779.73,2023-08,2023
ORD00823,CUST0591,2023-08-24,2023-08-27,Cancelled,Credit Card,In-Store,17558.36,2800.64,149,Ahmedabad,TS,14906.72,2023-08,2023
ORD00824,CUST0206,2023-08-25,2023-08-27,Shipped,Wallet,Online,30509.06,8313.86,199,Ahmedabad,TN,22394.2,2023-08,2023
ORD00825,CUST0811,2023-08-25,2023-09-01,Shipped,Net Banking,In-Store,38971.04,250.63,199,Sydney,ON,38919.41,2023-08,2023
ORD00826,CUST0128,2023-08-26,2023-08-28,Delivered,Upi,In-Store,46814.84,15722.78,49,Ahmedabad,ON,31141.06,2023-08,2023
ORD00827,CUST0917,2023-08-27,2023-08-30,Cancelled,Upi,Mobile App,35661.06,2799.77,149,Sydney,MH,33010.29,2023-08,2023
ORD00828,CUST0784,2023-08-28,2023-08-29,Delivered,Net Banking,Online,9196.72,3081.96,199,Ahmedabad,GJ,6313.76,2023-08,2023
ORD00830,CUST0940,2023-08-29,2023-09-05,Pending,Credit Card,Mobile App,33620.92,5666.25,0,Mumbai,KA,27954.67,2023-08,2023
ORD00832,CUST0400,2023-08-31,2023-09-02,Pending,Cod,Online,3555.22,1008.03,49,Hyderabad,NSW,2596.19,2023-08,2023
ORD00833,CUST0451,2023-08-31,2023-09-03,Returned,Wallet,Mobile App,1731.57,277.97,199,New York,WB,1652.6,2023-08,2023
ORD00834,CUST0960,2023-09-01,2023-09-02,Returned,Wallet,Mobile App,13156.54,2466.73,99,Surat,NY,10788.81,2023-09,2023
ORD00835,CUST0035,2023-02-09,2023-09-06,Delivered,Net Banking,Online,45933.84,3735.49,99,Ahmedabad,WB,42297.35,2023-02,2023
ORD00836,CUST0441,2023-09-02,2023-09-08,Delivered,Cod,Online,10430.1,2052.63,0,Bangalore,ON,8377.47,2023-09,2023
ORD00837,CUST0007,2023-09-03,2023-09-09,Cancelled,Upi,Mobile App,28565.71,5393.13,0,London,RJ,23172.58,2023-09,2023
ORD00838,CUST0375,2023-09-04,2023-09-11,Returned,Cod,Online,48517.93,13796.18,149,Kolkata,GJ,34870.75,2023-09,2023
ORD00840,CUST0573,2023-09-05,2023-09-12,Shipped,Net Banking,In-Store,49746.24,9846.87,49,Bangalore,NSW,39948.37,2023-09,2023
ORD00841,CUST0657,2023-09-06,2023-09-11,Cancelled,Wallet,In-Store,18306.87,5702.08,49,Delhi,GJ,12653.79,2023-09,2023
ORD00842,CUST0104,2023-07-09,2023-09-14,Cancelled,Credit Card,Online,13267.09,4717.63,49,Delhi,NY,8598.46,2023-07,2023
ORD00843,CUST0490,2023-09-08,2023-09-09,Shipped,Net Banking,In-Store,6513.93,6.81,0,Surat,TS,6507.12,2023-09,2023
ORD00844,CUST0894,2023-08-09,2023-09-13,Returned,Wallet,In-Store,32925.67,273.82,149,Pune,GJ,32800.85,2023-08,2023
ORD00845,CUST0235,2023-09-09,2023-09-11,Returned,Upi,In-Store,33360.33,5030.61,0,Kolkata,ON,28329.72,2023-09,2023
ORD00846,CUST0845,2023-09-10,2023-09-16,Returned,Wallet,Online,28017.97,3787.14,49,New York,ON,24279.83,2023-09,2023
ORD00848,CUST0474,2023-09-11,2023-09-13,Delivered,Upi,Online,34834.09,2760.91,49,Toronto,MH,32122.18,2023-09,2023
ORD00849,CUST0623,2023-09-12,2023-09-19,Cancelled,Cod,Mobile App,32807.19,2848.59,199,London,ON,30157.6,2023-09,2023
ORD00850,CUST0129,2023-09-13,2023-09-16,Delivered,Net Banking,In-Store,10118.54,52.06,0,Surat,TN,10066.48,2023-09,2023
ORD00851,CUST0122,2023-09-13,2023-09-16,Cancelled,Net Banking,In-Store,2715.52,891.51,199,Kolkata,NY,2023.01,2023-09,2023
ORD00852,CUST0902,2023-09-14,2023-09-20,Delivered,Debit Card,Online,26099.95,7591.1,99,Hyderabad,ON,18607.85,2023-09,2023
ORD00853,CUST0735,2023-09-15,2023-09-19,Cancelled,Wallet,Mobile App,2338.26,492.65,49,Kolkata,MH,1894.61,2023-09,2023
ORD00854,CUST0125,2023-09-16,2023-09-20,Shipped,Credit Card,In-Store,3317.0,721.45,199,Mumbai,TS,2794.55,2023-09,2023
ORD00855,CUST0398,2023-09-16,2023-09-23,Pending,Net Banking,Mobile App,2623.56,776.15,0,Ahmedabad,ON,1847.41,2023-09,2023
ORD00856,CUST0140,2023-09-17,2023-09-18,Returned,Upi,Online,31704.53,5290.33,0,Ahmedabad,TN,26414.2,2023-09,2023
ORD00857,CUST0348,2023-09-18,2023-09-19,Delivered,Debit Card,Online,8602.64,3152.66,0,Chennai,RJ,5449.98,2023-09,2023
ORD00858,CUST0026,2023-09-19,2023-09-20,Delivered,Wallet,Online,7102.49,389.52,149,New York,DL,6861.97,2023-09,2023
ORD00859,CUST0403,2023-09-19,2023-09-25,Pending,Cod,Online,49208.69,14979.76,99,Pune,ON,34327.93,2023-09,2023
ORD00860,CUST0715,2023-09-20,2023-09-23,Returned,Wallet,In-Store,49071.5,15096.43,0,Surat,GJ,33975.07,2023-09,2023
ORD00863,CUST0571,2023-09-22,2023-09-24,Delivered,Wallet,Online,46500.44,11246.79,199,London,GJ,35452.65,2023-09,2023
ORD00864,CUST0628,2023-09-23,2023-09-24,Returned,Wallet,Online,4823.76,1127.85,0,Toronto,LDN,3695.91,2023-09,2023
ORD00865,CUST0193,2023-09-24,2023-09-29,Returned,Debit Card,Online,21167.32,1970.94,149,Surat,RJ,19345.38,2023-09,2023
ORD00866,CUST0957,2023-09-24,2023-09-26,Returned,Credit Card,In-Store,1536.2,447.63,149,New York,GJ,1237.57,2023-09,2023
ORD00867,CUST0898,2023-09-25,2023-10-02,Cancelled,Upi,Online,34534.95,1357.83,149,Delhi,GJ,33326.12,2023-09,2023
ORD00868,CUST0380,2023-09-26,2023-09-28,Shipped,Wallet,Mobile App,6350.74,1348.31,49,Surat,KA,5051.43,2023-09,2023
ORD00870,CUST0270,2023-09-27,2023-09-29,Pending,Credit Card,Mobile App,43966.98,13758.44,49,Bangalore,WB,30257.54,2023-09,2023
ORD00871,CUST0403,2023-09-28,2023-10-01,Returned,Credit Card,Online,29647.01,2182.91,149,Bangalore,NSW,27613.1,2023-09,2023
ORD00872,CUST0310,2023-09-29,2023-10-01,Delivered,Credit Card,Online,34587.38,154.86,49,Mumbai,GJ,34481.52,2023-09,2023
ORD00873,CUST0411,2023-09-29,2023-10-01,Cancelled,Cod,Mobile App,47485.16,18794.83,99,Pune,KA,28789.33,2023-09,2023
ORD00874,CUST0214,2023-09-30,2023-10-06,Delivered,Credit Card,In-Store,32077.11,0.0,199,Sydney,TS,32276.11,2023-09,2023
ORD00875,CUST0840,2023-01-10,2023-10-07,Pending,Credit Card,Mobile App,29080.93,2813.14,99,Sydney,GJ,26366.79,2023-01,2023
ORD00876,CUST0607,2023-10-02,2023-10-04,Pending,Credit Card,In-Store,16240.6,4043.82,149,Sydney,MH,12345.78,2023-10,2023
ORD00877,CUST0548,2023-10-02,2023-10-08,Returned,Upi,Online,48729.12,16293.96,149,Delhi,TS,32584.16,2023-10,2023
ORD00879,CUST0611,2023-10-04,2023-10-07,Shipped,Cod,In-Store,45930.96,17291.91,99,Pune,RJ,28738.05,2023-10,2023
ORD00880,CUST0459,2023-10-05,2023-10-08,Shipped,Upi,Mobile App,44607.89,13930.3,99,Kolkata,DL,30776.59,2023-10,2023
ORD00881,CUST0016,2023-05-10,2023-10-09,Shipped,Credit Card,Online,28625.69,10916.66,49,Chennai,DL,17758.03,2023-05,2023
ORD00882,CUST0105,2023-06-10,2023-06-13,Delivered,Upi,In-Store,17688.73,2805.3,0,Sydney,NY,14883.43,2023-06,2023
ORD00883,CUST0962,2023-10-07,2023-10-08,Cancelled,Debit Card,In-Store,32449.53,10922.69,99,London,TN,21625.84,2023-10,2023
ORD00885,CUST0679,2023-08-10,2023-10-12,Shipped,Wallet,In-Store,13561.51,3818.95,49,Surat,DL,9791.56,2023-08,2023
ORD00886,CUST0644,2023-09-10,2023-09-13,Cancelled,Wallet,Online,41780.01,8210.19,149,London,RJ,33718.82,2023-09,2023
ORD00887,CUST0662,2023-10-10,2023-10-12,Returned,Cod,Online,32163.77,9957.15,199,New York,WB,22405.62,2023-10,2023
ORD00888,CUST0336,2023-10-10,2023-10-14,Shipped,Credit Card,Online,36581.21,2193.78,0,Ahmedabad,ON,34387.43,2023-10,2023
ORD00889,CUST0370,2023-11-10,2023-10-13,Shipped,Net Banking,Mobile App,41797.1,604.03,99,Toronto,TS,41292.07,2023-11,2023
ORD00890,CUST0498,2023-12-10,2023-10-18,Cancelled,Upi,Mobile App,1245.59,329.62,199,Hyderabad,TN,1114.97,2023-12,2023
ORD00891,CUST0006,2023-10-13,2023-10-19,Returned,Cod,In-Store,8186.34,2786.57,149,London,KA,5548.77,2023-10,2023
ORD00892,CUST0868,2023-10-13,2023-10-16,Cancelled,Wallet,Mobile App,31736.0,0.0,49,Jaipur,TN,31785.0,2023-10,2023
ORD00893,CUST0895,2023-10-14,2023-10-18,Delivered,Wallet,Online,31983.04,253.47,49,Toronto,DL,31778.57,2023-10,2023
ORD00894,CUST0237,2023-10-15,2023-10-17,Returned,Wallet,Mobile App,45244.46,11785.43,149,New York,NSW,33608.03,2023-10,2023
ORD00895,CUST0614,2023-10-16,2023-10-19,Cancelled,Debit Card,Mobile App,28753.46,4180.52,149,Surat,TS,24721.94,2023-10,2023
ORD00896,CUST0735,2023-10-16,2023-10-20,Pending,Credit Card,Mobile App,14485.19,144.17,99,Bangalore,MH,14440.02,2023-10,2023
ORD00897,CUST0244,2023-10-17,2023-10-19,Shipped,Net Banking,Mobile App,4691.88,1204.88,99,Pune,LDN,3586.0,2023-10,2023
ORD00898,CUST0257,2023-10-18,2023-10-19,Cancelled,Cod,Online,48055.45,7063.74,149,Mumbai,WB,41140.71,2023-10,2023
ORD00899,CUST0678,2023-10-18,2023-10-24,Delivered,Wallet,In-Store,12860.04,3705.55,199,Mumbai,NSW,9353.49,2023-10,2023
ORD00900,CUST0136,2023-10-19,2023-10-24,Returned,Upi,In-Store,18158.16,2207.52,99,Ahmedabad,MH,16049.64,2023-10,2023
ORD00901,CUST0487,2023-10-20,2023-10-23,Shipped,Cod,In-Store,3372.62,513.74,149,Pune,DL,3007.88,2023-10,2023
ORD00902,CUST0713,2023-10-21,2023-10-24,Shipped,Upi,Mobile App,33166.73,5556.53,199,Delhi,RJ,27809.2,2023-10,2023
ORD00903,CUST0861,2023-10-21,2023-10-24,Cancelled,Upi,Online,13456.63,1067.38,99,Kolkata,ON,12488.25,2023-10,2023
ORD00904,CUST0102,2023-10-22,2023-10-28,Cancelled,Credit Card,Mobile App,33101.39,12271.73,199,Ahmedabad,DL,21028.66,2023-10,2023
ORD00905,CUST0742,2023-10-23,2023-10-27,Delivered,Upi,Mobile App,42748.33,14228.78,49,London,KA,28568.55,2023-10,2023
ORD00907,CUST0405,2023-10-24,2023-10-28,Cancelled,Debit Card,Mobile App,23690.84,4970.57,0,Toronto,MH,18720.27,2023-10,2023
ORD00908,CUST0408,2023-10-25,2023-10-31,Returned,Wallet,In-Store,14607.31,929.42,149,London,GJ,13826.89,2023-10,2023
ORD00909,CUST0977,2023-10-26,2023-10-27,Cancelled,Wallet,Online,11000.31,3648.23,99,Jaipur,DL,7451.08,2023-10,2023
ORD00910,CUST0766,2023-10-27,2023-10-30,Delivered,Wallet,Online,36467.13,14540.42,99,Kolkata,NSW,22025.71,2023-10,2023
ORD00911,CUST0598,2023-10-27,2023-10-30,Delivered,Credit Card,In-Store,1286.58,372.62,99,New York,GJ,1012.96,2023-10,2023
ORD00912,CUST0989,2023-10-28,2023-11-02,Pending,Net Banking,Online,49726.85,634.14,49,Ahmedabad,MH,49141.71,2023-10,2023
ORD00914,CUST0371,2023-10-29,2023-11-04,Shipped,Cod,Mobile App,45896.52,13918.73,49,Pune,TN,32026.79,2023-10,2023
ORD00915,CUST0330,2023-10-30,2023-10-31,Returned,Net Banking,Online,22397.15,8194.48,149,Jaipur,TS,14351.67,2023-10,2023
ORD00916,CUST0130,2023-10-31,2023-11-07,Pending,Wallet,In-Store,29555.5,3187.75,99,Delhi,TN,26466.75,2023-10,2023
ORD00917,CUST0619,2023-01-11,2023-11-08,Delivered,Credit Card,Online,338.88,76.21,0,Jaipur,ON,262.67,2023-01,2023
ORD00920,CUST0665,2023-11-03,2023-11-06,Pending,Wallet,Online,4801.24,402.76,49,Delhi,TN,4447.48,2023-11,2023
ORD00921,CUST0057,2023-04-11,2023-11-07,Delivered,Cod,Online,23253.36,2463.21,49,Ahmedabad,LDN,20839.15,2023-04,2023
ORD00922,CUST0338,2023-11-04,2023-11-10,Delivered,Wallet,Online,31059.98,10342.18,99,London,NSW,20816.8,2023-11,2023
ORD00923,CUST0025,2023-11-05,2023-11-12,Delivered,Wallet,Online,36271.68,1459.14,49,Ahmedabad,KA,34861.54,2023-11,2023
ORD00924,CUST0637,2023-11-06,2023-11-11,Returned,Wallet,Mobile App,1556.71,618.8,49,Hyderabad,MH,986.91,2023-11,2023
ORD00925,CUST0947,2023-11-06,2023-11-09,Cancelled,Cod,Mobile App,23089.88,2440.07,199,Jaipur,WB,20848.81,2023-11,2023
ORD00926,CUST0178,2023-11-07,2023-11-14,Pending,Credit Card,In-Store,45314.92,14611.78,99,Ahmedabad,ON,30802.14,2023-11,2023
ORD00927,CUST0399,2023-08-11,2023-11-11,Returned,Net Banking,Mobile App,18237.52,1630.03,49,Hyderabad,NY,16656.49,2023-08,2023
ORD00928,CUST0055,2023-09-11,2023-11-10,Cancelled,Cod,Online,17493.22,2394.62,0,Ahmedabad,GJ,15098.6,2023-09,2023
ORD00929,CUST0008,2023-11-09,2023-11-16,Pending,Wallet,In-Store,48842.28,15594.1,0,Ahmedabad,TS,33248.18,2023-11,2023
ORD00930,CUST0050,2023-10-11,2023-10-14,Cancelled,Wallet,In-Store,4011.78,1068.04,99,Surat,MH,3042.74,2023-10,2023
ORD00931,CUST0683,2023-11-11,2023-11-13,Shipped,Wallet,In-Store,37814.36,3326.45,149,Chennai,NSW,34636.91,2023-11,2023
ORD00932,CUST0083,2023-12-11,2023-11-16,Returned,Cod,In-Store,20952.16,3971.74,199,Pune,ON,17179.42,2023-12,2023
ORD00933,CUST0803,2023-12-11,2023-11-16,Pending,Credit Card,Mobile App,10069.84,1781.4,149,Sydney,ON,8437.44,2023-12,2023
ORD00934,CUST0982,2023-11-13,2023-11-18,Shipped,Wallet,Online,42308.22,11301.38,149,Surat,LDN,31155.84,2023-11,2023
ORD00935,CUST0816,2023-11-14,2023-11-18,Returned,Credit Card,Online,36123.49,12563.58,49,Surat,MH,23608.91,2023-11,2023
ORD00936,CUST0839,2023-11-15,2023-11-22,Pending,Wallet,In-Store,5165.03,1556.24,0,New York,TN,3608.79,2023-11,2023
ORD00937,CUST0114,2023-11-15,2023-11-22,Returned,Net Banking,In-Store,25607.08,0.0,149,New York,WB,25756.08,2023-11,2023
ORD00938,CUST0684,2023-11-16,2023-11-20,Returned,Debit Card,Online,46652.17,7910.28,49,Pune,KA,38790.89,2023-11,2023
ORD00939,CUST0790,2023-11-17,2023-11-20,Cancelled,Upi,In-Store,12100.9,3824.37,49,New York,MH,8325.53,2023-11,2023
ORD00940,CUST0768,2023-11-17,2023-11-22,Returned,Credit Card,In-Store,47496.04,8280.02,149,Jaipur,DL,39365.02,2023-11,2023
ORD00941,CUST0057,2023-11-18,2023-11-25,Pending,Cod,Online,1721.06,227.13,199,Hyderabad,NY,1692.93,2023-11,2023
ORD00942,CUST0086,2023-11-19,2023-11-21,Returned,Upi,Online,45892.5,2295.41,149,Chennai,NY,43746.09,2023-11,2023
ORD00944,CUST0335,2023-11-20,2023-11-22,Delivered,Credit Card,Mobile App,38792.42,14271.85,199,Chennai,TN,24719.57,2023-11,2023
ORD00945,CUST0435,2023-11-21,2023-11-23,Returned,Credit Card,In-Store,17273.4,6465.5,99,Pune,DL,10906.9,2023-11,2023
ORD00946,CUST0076,2023-11-22,2023-11-25,Pending,Upi,Mobile App,18527.94,6046.85,149,Kolkata,DL,12630.09,2023-11,2023
ORD00947,CUST0426,2023-11-23,2023-11-28,Returned,Debit Card,In-Store,34008.14,7522.29,49,Surat,NSW,26534.85,2023-11,2023
ORD00948,CUST0073,2023-11-23,2023-11-30,Cancelled,Credit Card,In-Store,23621.89,7248.22,149,Surat,MH,16522.67,2023-11,2023
ORD00949,CUST0867,2023-11-24,2023-12-01,Pending,Upi,Mobile App,30520.73,0.0,99,Surat,TS,30619.73,2023-11,2023
ORD00950,CUST0600,2023-11-25,2023-12-02,Shipped,Upi,Mobile App,31472.67,2443.32,0,Ahmedabad,DL,29029.35,2023-11,2023
ORD00951,CUST0471,2023-11-25,2023-11-30,Pending,Net Banking,Online,32380.15,3221.59,199,Toronto,NY,29357.56,2023-11,2023
ORD00953,CUST0576,2023-11-27,2023-11-28,Returned,Credit Card,Mobile App,24233.84,6574.19,0,Bangalore,DL,17659.65,2023-11,2023
ORD00954,CUST0265,2023-11-28,2023-12-04,Pending,Net Banking,In-Store,34197.66,1568.88,149,Pune,GJ,32777.78,2023-11,2023
ORD00955,CUST0807,2023-11-28,2023-12-01,Pending,Upi,In-Store,39134.74,5318.13,0,Bangalore,NSW,33816.61,2023-11,2023
ORD00956,CUST0259,2023-11-29,2023-12-03,Shipped,Wallet,Online,8170.01,364.52,149,Toronto,MH,7954.49,2023-11,2023
ORD00957,CUST0992,2023-11-30,2023-12-06,Returned,Credit Card,Online,37207.6,10881.8,149,Mumbai,NY,26474.8,2023-11,2023
ORD00958,CUST0790,2023-12-01,2023-12-04,Shipped,Upi,In-Store,7920.87,1881.06,49,Sydney,KA,6088.81,2023-12,2023
ORD00959,CUST0765,2023-12-01,2023-12-04,Shipped,Net Banking,Online,39363.63,6969.78,149,Delhi,MH,32542.85,2023-12,2023
ORD00960,CUST0639,2023-02-12,2023-12-04,Pending,Upi,Online,38666.52,5552.28,199,Surat,WB,33313.24,2023-02,2023
ORD00961,CUST0642,2023-12-03,2023-12-08,Pending,Upi,Mobile App,148.84,38.31,99,Chennai,MH,209.53,2023-12,2023
ORD00962,CUST0527,2023-12-03,2023-12-04,Pending,Net Banking,Mobile App,42040.33,1361.69,49,Mumbai,GJ,40727.64,2023-12,2023
ORD00964,CUST0143,2023-12-05,2023-12-07,Cancelled,Cod,Online,40365.14,3940.22,149,Kolkata,TN,36573.92,2023-12,2023
ORD00965,CUST0971,2023-12-06,2023-12-11,Delivered,Upi,Online,10731.04,4035.44,99,Hyderabad,LDN,6794.6,2023-12,2023
ORD00966,CUST0090,2023-12-06,2023-12-11,Returned,Cod,In-Store,15878.8,2539.12,149,Kolkata,WB,13488.68,2023-12,2023
ORD00967,CUST0876,2023-12-07,2023-12-14,Delivered,Wallet,Online,2471.45,8.41,49,New York,NY,2512.04,2023-12,2023
ORD00968,CUST0237,2023-12-08,2023-12-14,Pending,Net Banking,Online,23015.99,3203.69,0,Surat,GJ,19812.3,2023-12,2023
ORD00969,CUST0002,2023-09-12,2023-09-15,Returned,Wallet,Mobile App,12080.67,2048.71,199,Delhi,TN,10230.96,2023-09,2023
ORD00970,CUST0049,2023-12-09,2023-12-14,Pending,Debit Card,Online,12254.99,2693.45,49,Bangalore,MH,9610.54,2023-12,2023
ORD00971,CUST0689,2023-12-10,2023-12-17,Shipped,Credit Card,Mobile App,43580.24,5466.22,49,Kolkata,ON,38163.02,2023-12,2023
ORD00973,CUST0570,2023-12-12,2023-12-19,Shipped,Credit Card,Online,27390.55,3962.45,49,Ahmedabad,MH,23477.1,2023-12,2023
ORD00974,CUST0525,2023-12-12,2023-12-19,Returned,Debit Card,Online,37037.58,10150.39,0,Delhi,NSW,26887.19,2023-12,2023
ORD00975,CUST0144,2023-12-13,2023-12-19,Cancelled,Wallet,Online,26196.3,7582.94,149,Surat,KA,18762.36,2023-12,2023
ORD00976,CUST0671,2023-12-14,2023-12-16,Cancelled,Debit Card,Mobile App,11954.2,2703.28,0,Delhi,KA,9250.92,2023-12,2023
ORD00978,CUST0198,2023-12-15,2023-12-21,Pending,Wallet,Online,35350.9,9163.18,149,Kolkata,NY,26336.72,2023-12,2023
ORD00980,CUST0875,2023-12-17,2023-12-19,Cancelled,Cod,Online,2612.67,495.25,0,Surat,TS,2117.42,2023-12,2023
ORD00981,CUST0311,2023-12-17,2023-12-19,Cancelled,Cod,In-Store,13522.81,1975.32,0,Chennai,KA,11547.49,2023-12,2023
ORD00982,CUST0682,2023-12-18,2023-12-25,Pending,Cod,In-Store,41913.7,0.0,49,Chennai,NY,41962.7,2023-12,2023
ORD00983,CUST0995,2023-12-19,2023-12-21,Pending,Credit Card,In-Store,4138.26,182.3,199,Pune,NSW,4154.96,2023-12,2023
ORD00984,CUST0385,2023-12-20,2023-12-27,Delivered,Credit Card,Mobile App,39947.52,4856.53,99,Chennai,WB,35189.99,2023-12,2023
ORD00985,CUST0853,2023-12-20,2023-12-26,Returned,Credit Card,Mobile App,23683.29,5843.48,99,New York,ON,17938.81,2023-12,2023
ORD00986,CUST0587,2023-12-21,2023-12-27,Returned,Upi,Mobile App,30041.99,5449.85,149,Mumbai,GJ,24741.14,2023-12,2023
ORD00987,CUST0640,2023-12-22,2023-12-28,Delivered,Net Banking,Online,36744.64,11918.21,199,Chennai,NY,25025.43,2023-12,2023
ORD00988,CUST0053,2023-12-22,2023-12-24,Cancelled,Upi,In-Store,42338.22,4073.24,99,New York,TN,38363.98,2023-12,2023
ORD00989,CUST0783,2023-12-23,2023-12-29,Returned,Credit Card,Mobile App,20146.08,6681.9,149,Delhi,LDN,13613.18,2023-12,2023
ORD00990,CUST0697,2023-12-24,2023-12-28,Pending,Cod,Mobile App,18675.54,3693.42,149,Chennai,ON,15131.12,2023-12,2023
ORD00991,CUST0704,2023-12-25,2023-12-28,Returned,Cod,In-Store,42618.42,8145.7,99,Toronto,MH,34571.72,2023-12,2023
ORD00992,CUST0973,2023-12-25,2023-12-29,Shipped,Upi,In-Store,36498.99,3174.18,99,Jaipur,NSW,33423.81,2023-12,2023
ORD00993,CUST0912,2023-12-26,2023-12-27,Cancelled,Cod,Online,15166.1,4777.07,149,Ahmedabad,TN,10538.03,2023-12,2023
ORD00994,CUST0936,2023-12-27,2024-01-02,Returned,Wallet,In-Store,36403.31,12.35,0,Jaipur,RJ,36390.96,2023-12,2023
ORD00995,CUST0726,2023-12-28,2023-12-31,Delivered,Net Banking,Mobile App,38978.85,10667.7,49,Chennai,TS,28360.15,2023-12,2023
ORD00996,CUST0840,2023-12-28,2024-01-02,Shipped,Upi,In-Store,9359.88,1914.5,0,Mumbai,NY,7445.38,2023-12,2023
ORD00997,CUST0575,2023-12-29,2024-01-05,Returned,Cod,Mobile App,36882.39,0.0,149,Pune,KA,37031.39,2023-12,2023
ORD00998,CUST0874,2023-12-30,2024-01-04,Pending,Wallet,Online,19476.08,2937.83,199,New York,MH,16737.25,2023-12,2023
ORD00999,CUST0415,2023-12-31,2024-01-04,Returned,Wallet,In-Store,24203.51,211.51,149,Kolkata,ON,24141.0,2023-12,2023
ORD01000,CUST0490,2023-12-31,2024-01-04,Cancelled,Wallet,Online,11643.2,131.83,199,Jaipur,WB,11710.37,2023-12,2023
ORD01001,CUST0131,2024-01-01,2024-01-02,Shipped,Cod,Mobile App,46034.65,4195.36,49,Bangalore,DL,41888.29,2024-01,2024
ORD01002,CUST0202,2024-02-01,2024-01-06,Delivered,Debit Card,Mobile App,17291.32,6747.28,49,Jaipur,DL,10593.04,2024-02,2024
ORD01003,CUST0691,2024-02-01,2024-01-08,Delivered,Upi,Mobile App,47407.2,2154.46,49,Toronto,NSW,45301.74,2024-02,2024
ORD01004,CUST0955,2024-03-01,2024-01-06,Returned,Credit Card,Mobile App,16558.54,1477.38,0,London,WB,15081.16,2024-03,2024
ORD01005,CUST0224,2024-01-04,2024-01-06,Shipped,Credit Card,Mobile App,18918.31,7087.87,49,London,DL,11879.44,2024-01,2024
ORD01006,CUST0076,2024-01-05,2024-01-11,Pending,Wallet,Online,22637.96,1161.62,49,Toronto,NY,21525.34,2024-01,2024
ORD01007,CUST0063,2024-01-05,2024-01-11,Pending,Credit Card,Mobile App,9709.72,339.86,0,Ahmedabad,MH,9369.86,2024-01,2024
ORD01008,CUST0271,2024-01-06,2024-01-12,Delivered,Wallet,Mobile App,49446.18,7920.85,0,Pune,NY,41525.33,2024-01,2024
ORD01009,CUST0682,2024-01-07,2024-01-12,Shipped,Net Banking,In-Store,33889.54,7127.92,199,Chennai,ON,26960.62,2024-01,2024
ORD01010,CUST0269,2024-01-08,2024-01-13,Returned,Upi,In-Store,23905.51,2723.88,199,Chennai,GJ,21380.63,2024-01,2024
ORD01011,CUST0542,2024-08-01,2024-01-15,Cancelled,Debit Card,Online,15854.62,5897.02,49,Pune,GJ,10006.6,2024-08,2024
ORD01012,CUST0128,2024-01-09,2024-01-13,Returned,Credit Card,In-Store,14030.05,4790.8,99,Sydney,LDN,9338.25,2024-01,2024
ORD01013,CUST0506,2024-10-01,2024-01-15,Shipped,Cod,In-Store,36914.69,8163.93,199,Pune,GJ,28949.76,2024-10,2024
ORD01014,CUST0693,2024-01-10,2024-01-13,Cancelled,Wallet,Online,44580.15,167.86,0,Bangalore,TS,44412.29,2024-01,2024
ORD01015,CUST0911,2024-11-01,2024-01-14,Cancelled,Cod,In-Store,34267.1,13125.24,99,Kolkata,TS,21240.86,2024-11,2024
ORD01016,CUST0967,2024-12-01,2024-12-04,Returned,Debit Card,Online,49658.36,3974.98,0,London,LDN,45683.38,2024-12,2024
ORD01017,CUST0478,2024-01-13,2024-01-19,Delivered,Credit Card,In-Store,47758.69,15909.43,149,Bangalore,KA,31998.26,2024-01,2024
