order_id,customer_id,order_date,ship_date,order_status,payment_method,sales_channel,order_amount,discount_amount,shipping_fee,city,state
ORD00931,CUST0683,11/11/2023,2023-11-13,Shipped,Wallet,In-Store,37814.36,3326.45,149,Chennai,NSW
ORD00932,CUST0083,11-12-2023,2023-11-16,returned,COD,In-Store,20952.16,3971.74,199,Pune,ON
ORD00933,CUST0803,11-12-2023,2023-11-16,Pending,credit card,mobile app,10069.84,1781.4,149,Sydney,ON
ORD00934,CUST0982,13/11/2023,2023-11-18,Shipped,Wallet,online,42308.22,11301.38,149,Surat,LDN
ORD00935,CUST0816,11-14-2023,2023-11-18,Returned,credit card,Online,36123.49,12563.58,49,Surat,MH
ORD00936,CUST0839,15/11/2023,2023-11-22,pending,Wallet,In-Store,5165.03,1556.24,0,New York,TN
ORD00937,CUST0114,15/11/2023,2023-11-22,Returned,Net Banking,IN-STORE,25607.08,51214.16,149,New York,WB
ORD00938,CUST0684,11-16-2023,2023-11-20,returned,Debit Card,Online,46652.17,7910.28,49,Pune,KA
ORD00939,CUST0790,2023-11-17,2023-11-20,CANCELLED,UPI ,In-Store,12100.9,3824.37,49,New York,MH
ORD00940,CUST0768,2023-11-17,2023-11-22,Returned,Credit Card,In-Store,47496.04,8280.02,149,Jaipur,DL
ORD00941,CUST0057,18/11/2023,2023-11-25,pending,  COD,online,1721.06,227.13,199,Hyderabad,NY
ORD00942,CUST0086,2023-11-19,2023-11-21,Returned,UPI ,online,45892.5,2295.41,149,Chennai,NY
ORD00772,CUST0838,20/11/2023,,SHIPPED,Net Banking,Mobile App,5087.92,352.58,49,Jaipur,KA
ORD00944,CUST0335,20/11/2023,2023-11-22,Delivered,Credit Card,Mobile App,38792.42,14271.85,199,Chennai,TN
ORD00945,CUST0435,11-21-2023,2023-11-23,Returned,Credit Card,IN-STORE,17273.4,6465.5,99,Pune,DL
ORD00946,CUST0076,2023-11-22,2023-11-25,Pending,UPI,mobile app,18527.94,6046.85,149,Kolkata,DL
ORD00947,CUST0426,11-23-2023,2023-11-28,returned,Debit Card,IN-STORE,34008.14,7522.29,49,Surat,NSW
ORD00948,CUST0073,11-23-2023,2023-11-30,Cancelled,Credit Card,IN-STORE,23621.89,7248.22,149,Surat,MH
ORD00949,CUST0867,24/11/2023,2023-12-01,pending,UPI,Mobile App,30520.73,-100.0,99,Surat,TS
ORD00950,CUST0600,2023-11-25,2023-12-02,Shipped,UPI ,mobile app,31472.67,2443.32,0,Ahmedabad,DL
ORD00951,CUST0471,11-25-2023,2023-11-30,pending,Net Banking,Online,32380.15,3221.59,199,Toronto,NY
ORD00602,CUST0198,11-26-2023,2023-11-29,CANCELLED,credit card,mobile app,4319.37,65.89,49,Delhi,DL
ORD00953,CUST0576,11-27-2023,2023-11-28,Returned,credit card,mobile app,24233.84,6574.19,0,Bangalore,DL
ORD00954,CUST0265,11-28-2023,2023-12-04,pending,Net Banking,In-Store,34197.66,1568.88,149,Pune,GJ
ORD00955,CUST0807,11-28-2023,,Pending,UPI,In-Store,39134.74,5318.13,0,Bangalore,NSW
ORD00956,CUST0259,2023-11-29,2023-12-03,Shipped,Wallet,online,8170.01,364.52,149,Toronto,MH
ORD00957,CUST0992,2023-11-30,2023-12-06,Returned,credit card,online,37207.6,10881.8,149,Mumbai,NY
ORD00958,CUST0790,2023-12-01,,SHIPPED,UPI ,IN-STORE,7920.87,1881.06,49,Sydney,KA
ORD00959,CUST0765,2023-12-01,2023-12-04,Shipped,Net Banking,online,39363.63,6969.78,149,Delhi,MH
ORD00960,CUST0639,12-02-2023,2023-12-04,pending,UPI,Online,38666.52,5552.28,199,Surat,WB
ORD00961,CUST0642,2023-12-03,2023-12-08,Pending,UPI,Mobile App,148.84,38.31,99,Chennai,MH
ORD00962,CUST0527,2023-12-03,2023-12-04,pending,Net Banking,mobile app,42040.33,1361.69,49,Mumbai,GJ
ORD00963,CUST0084,2023-12-04,2023-12-07,delivered,COD,IN-STORE,0.0,857.66,49,London,DL
ORD00964,CUST0143,05/12/2023,2023-12-07,CANCELLED,  COD,Online,40365.14,3940.22,149,Kolkata,TN
ORD00965,CUST0971,2023-12-06,2023-12-11,Delivered,UPI ,online,10731.04,4035.44,99,Hyderabad,LDN
ORD00966,CUST0090,06/12/2023,2023-12-11,Returned,COD,IN-STORE,15878.8,2539.12,149,Kolkata,WB
ORD00967,CUST0876,07/12/2023,2023-12-14,delivered,WALLET,Online,2471.45,8.41,49,New York,NY
ORD00968,CUST0237,2023-12-08,2023-12-14,Pending,Net Banking,Online,23015.99,3203.69,0,Surat,GJ
ORD00969,CUST0002,12-09-2023,,returned,WALLET,mobile app,12080.67,2048.71,199,Delhi,TN
ORD00970,CUST0049,09/12/2023,2023-12-14,Pending,Debit Card,online,12254.99,2693.45,49,Bangalore,MH
ORD00971,CUST0689,2023-12-10,2023-12-17,SHIPPED,credit card,mobile app,43580.24,5466.22,49,Kolkata,ON
ORD00972,CUST0758,11/12/2023,2023-12-13,pending,credit card,Mobile App,-500.0,635.6,49,Toronto,MH
ORD00973,CUST0570,2023-12-12,2023-12-19,SHIPPED,Credit Card,Online,27390.55,3962.45,49,Ahmedabad,MH
ORD00974,CUST0525,2023-12-12,2023-12-19,returned,Debit Card,Online,37037.58,10150.39,0,Delhi,NSW
ORD00975,CUST0144,13/12/2023,2023-12-19,CANCELLED,WALLET,online,26196.3,7582.94,149,Surat,KA
ORD00976,CUST0671,2023-12-14,2023-12-16,CANCELLED,Debit Card,Mobile App,11954.2,2703.28,0,Delhi,KA
ORD00977,CUST0783,14/12/2023,2023-12-20,returned,Credit Card,Online,0.0,14623.49,199,Surat,DL
ORD00978,CUST0198,15/12/2023,2023-12-21,pending,WALLET,online,35350.9,9163.18,149,Kolkata,NY
ORD00290,CUST0544,12-16-2023,2023-12-21,returned,Credit Card,Online,1254.42,64.93,99,Surat,TS
ORD00980,CUST0875,17/12/2023,2023-12-19,CANCELLED,COD,online,2612.67,495.25,0,Surat,TS
ORD00981,CUST0311,2023-12-17,2023-12-19,CANCELLED,  COD,IN-STORE,13522.81,1975.32,0,Chennai,KA
ORD00982,CUST0682,18/12/2023,2023-12-25,pending,  COD,In-Store,41913.7,-100.0,49,Chennai,NY
ORD00983,CUST0995,2023-12-19,2023-12-21,pending,credit card,IN-STORE,4138.26,182.3,199,Pune,NSW
ORD00984,CUST0385,12-20-2023,2023-12-27,delivered,credit card,mobile app,39947.52,4856.53,99,Chennai,WB
ORD00985,CUST0853,2023-12-20,2023-12-26,Returned,Credit Card,mobile app,23683.29,5843.48,99,New York,ON
ORD00986,CUST0587,2023-12-21,2023-12-27,Returned,UPI ,Mobile App,30041.99,5449.85,149,Mumbai,GJ
ORD00987,CUST0640,12-22-2023,2023-12-28,delivered,Net Banking,online,36744.64,11918.21,199,Chennai,NY
ORD00988,CUST0053,22/12/2023,2023-12-24,CANCELLED,UPI,IN-STORE,42338.22,4073.24,99,New York,TN
ORD00989,CUST0783,12-23-2023,2023-12-29,Returned,credit card,mobile app,20146.08,6681.9,149,Delhi,LDN
ORD00990,CUST0697,12-24-2023,2023-12-28,pending,COD,Mobile App,18675.54,3693.42,149,Chennai,ON
ORD00991,CUST0704,12-25-2023,,Returned,COD,IN-STORE,42618.42,8145.7,99,Toronto,MH
ORD00992,CUST0973,25/12/2023,2023-12-29,Shipped,UPI ,In-Store,36498.99,3174.18,99,Jaipur,NSW
ORD00993,CUST0912,12-26-2023,2023-12-27,Cancelled,  COD,Online,15166.1,4777.07,149,Ahmedabad,TN
ORD00994,CUST0936,12-27-2023,2024-01-02,Returned,WALLET,In-Store,36403.31,12.35,0,Jaipur,RJ
ORD00995,CUST0726,12-28-2023,,Delivered,Net Banking,Mobile App,38978.85,10667.7,49,Chennai,TS
ORD00996,CUST0840,12-28-2023,2024-01-02,Shipped,UPI ,IN-STORE,9359.88,1914.5,0,Mumbai,NY
ORD00997,CUST0575,12-29-2023,2024-01-05,returned,  COD,Mobile App,36882.39,-100.0,149,Pune,KA
ORD00998,CUST0874,2023-12-30,2024-01-04,Pending,Wallet,online,19476.08,2937.83,199,New York,MH
ORD00999,CUST0415,12-31-2023,2024-01-04,returned,WALLET,In-Store,24203.51,211.51,149,Kolkata,ON
ORD01000,CUST0490,2023-12-31,2024-01-04,Cancelled,Wallet,online,11643.2,131.83,199,Jaipur,WB
ORD01001,CUST0131,01-01-2024,2024-01-02,SHIPPED,COD,Mobile App,46034.65,4195.36,49,Bangalore,DL
ORD01002,CUST0202,01-02-2024,2024-01-06,Delivered,Debit Card,mobile app,17291.32,6747.28,49,Jaipur,DL
ORD01003,CUST0691,01-02-2024,2024-01-08,delivered,UPI ,Mobile App,47407.2,2154.46,49,Toronto,NSW
ORD01004,CUST0955,01-03-2024,2024-01-06,returned,credit card,mobile app,16558.54,1477.38,0,London,WB
ORD01005,CUST0224,04/01/2024,2024-01-06,SHIPPED,Credit Card,mobile app,18918.31,7087.87,49,London,DL
ORD01006,CUST0076,2024-01-05,2024-01-11,Pending,WALLET,Online,22637.96,1161.62,49,Toronto,NY
ORD01007,CUST0063,2024-01-05,2024-01-11,pending,Credit Card,Mobile App,9709.72,339.86,0,Ahmedabad,MH
ORD01008,CUST0271,06/01/2024,2024-01-12,delivered,WALLET,Mobile App,49446.18,7920.85,0,Pune,NY
ORD01009,CUST0682,07/01/2024,2024-01-12,Shipped,Net Banking,IN-STORE,33889.54,7127.92,199,Chennai,ON
ORD01010,CUST0269,2024-01-08,2024-01-13,returned,UPI ,In-Store,23905.51,2723.88,199,Chennai,GJ
ORD01011,CUST0542,01-08-2024,2024-01-15,Cancelled,Debit Card,online,15854.62,5897.02,49,Pune,GJ
ORD01012,CUST0128,09/01/2024,2024-01-13,Returned,credit card,In-Store,14030.05,4790.8,99,Sydney,LDN
ORD01013,CUST0506,01-10-2024,2024-01-15,SHIPPED,COD,IN-STORE,36914.69,8163.93,199,Pune,GJ
ORD01014,CUST0693,2024-01-10,2024-01-13,Cancelled,Wallet,Online,44580.15,167.86,0,Bangalore,TS
ORD01015,CUST0911,01-11-2024,2024-01-14,CANCELLED,  COD,IN-STORE,34267.1,13125.24,99,Kolkata,TS
ORD01016,CUST0967,01-12-2024,,returned,Debit Card,Online,49658.36,3974.98,0,London,LDN
ORD01017,CUST0478,13/01/2024,2024-01-19,Delivered,Credit Card,In-Store,47758.69,15909.43,149,Bangalore,KA
ORD01018,CUST0972,2024-01-13,2024-01-18,Shipped,COD,Online,37689.39,1558.17,199,Mumbai,WB
ORD01019,CUST0644,2024-01-14,2024-01-18,Pending,Wallet,online,24451.38,5482.52,0,Bangalore,ON
ORD01020,CUST0251,15/01/2024,2024-01-17,Returned,UPI ,IN-STORE,10641.83,3630.76,199,Surat,LDN
ORD01021,CUST0644,16/01/2024,2024-01-20,CANCELLED,Net Banking,IN-STORE,2772.24,588.16,49,New York,DL
ORD01022,CUST0423,16/01/2024,2024-01-17,Returned,COD,In-Store,10438.36,3437.55,149,Hyderabad,RJ
ORD01023,CUST0877,01-17-2024,2024-01-22,Returned,credit card,mobile app,17468.14,5557.28,49,Toronto,TS
ORD01024,CUST0923,2024-01-18,,pending,credit card,online,49185.11,3826.01,0,Jaipur,NSW
ORD01025,CUST0962,01-19-2024,2024-01-23,returned,WALLET,Mobile App,23563.3,8115.04,99,Ahmedabad,NSW
ORD01026,CUST0372,01-19-2024,2024-01-23,Cancelled,COD,In-Store,42409.45,5266.78,199,Hyderabad,MH
ORD01027,CUST0993,20/01/2024,2024-01-26,SHIPPED,COD,mobile app,33660.51,8097.06,99,Ahmedabad,MH
ORD01028,CUST0325,01-21-2024,2024-01-24,delivered,UPI ,Online,25225.76,3448.32,149,Jaipur,TN
ORD01029,CUST0743,2024-01-21,2024-01-26,SHIPPED,Net Banking,online,11797.56,2820.57,199,Delhi,GJ
ORD01030,CUST0430,01-22-2024,2024-01-29,Shipped,Net Banking,online,7742.11,2634.21,49,Delhi,ON
ORD01031,CUST0072,23/01/2024,2024-01-24,Shipped,  COD,mobile app,45547.72,14159.8,99,Bangalore,ON
ORD01032,CUST0621,2024-01-24,2024-01-27,delivered,UPI ,IN-STORE,3580.02,859.49,49,Jaipur,MH
ORD01033,CUST0142,01-24-2024,2024-01-30,SHIPPED,  COD,Mobile App,3431.77,1014.51,99,Bangalore,RJ
ORD01034,CUST0130,25/01/2024,2024-01-31,CANCELLED,Credit Card,mobile app,44911.71,16250.92,0,Kolkata,KA
ORD01035,CUST0074,01-26-2024,2024-01-27,SHIPPED,Wallet,IN-STORE,35362.75,5740.31,0,Surat,WB
ORD01036,CUST0791,27/01/2024,2024-02-03,Pending,UPI,IN-STORE,11740.22,2809.36,99,Sydney,RJ
ORD01037,CUST0544,2024-01-27,2024-01-30,Pending,  COD,Mobile App,36194.06,8033.04,99,New York,KA
ORD01038,CUST0561,2024-01-28,2024-02-04,Cancelled,WALLET,Mobile App,,231.12,49,Surat,LDN
ORD01039,CUST0140,01-29-2024,2024-02-04,Delivered,Credit Card,Mobile App,26113.69,7697.05,199,Chennai,NY
ORD01040,CUST0900,29/01/2024,2024-01-30,pending,Wallet,Online,34818.6,4259.76,199,Hyderabad,GJ
ORD01041,CUST0144,2024-01-30,2024-01-31,Delivered,credit card,IN-STORE,13950.5,4070.09,199,London,MH
ORD01042,CUST0022,2024-01-31,2024-02-02,SHIPPED,credit card,IN-STORE,43325.56,12176.53,149,Pune,MH
ORD01043,CUST0421,01/02/2024,2024-02-02,delivered,Wallet,mobile app,9490.31,2470.71,0,Delhi,RJ
ORD01044,CUST0219,01/02/2024,2024-02-06,returned,Debit Card,IN-STORE,3420.47,282.11,199,Ahmedabad,DL
ORD01045,CUST0769,2024-02-02,2024-02-03,Returned,  COD,Mobile App,22695.78,4341.42,49,Chennai,TS
ORD01046,CUST0084,2024-02-03,2024-02-06,CANCELLED,Net Banking,mobile app,35359.96,13785.02,49,Surat,NSW
ORD01047,CUST0539,04/02/2024,2024-02-07,Delivered,UPI ,IN-STORE,32352.33,9511.27,99,Bangalore,GJ
ORD01048,CUST0745,2024-02-04,2024-02-05,delivered,  COD,In-Store,43990.0,14771.59,49,Toronto,GJ
ORD01049,CUST0408,02-05-2024,2024-02-10,Cancelled,COD,Online,33718.1,3312.92,49,Bangalore,NSW
ORD01050,CUST0842,02-06-2024,,Shipped,UPI ,In-Store,819.36,292.2,0,Bangalore,NSW
ORD01051,CUST0295,07/02/2024,2024-02-10,SHIPPED,UPI ,In-Store,13495.93,1600.78,199,Surat,NY
ORD01052,CUST0125,02-07-2024,2024-02-12,Delivered,Debit Card,mobile app,33503.16,8954.1,49,Chennai,TS
ORD01053,CUST0493,02-08-2024,2024-02-14,Pending,WALLET,Online,41855.52,6158.72,199,Delhi,MH
ORD01054,CUST0394,02-09-2024,2024-02-10,Pending,  COD,online,35107.43,13172.03,0,Ahmedabad,KA
ORD01055,CUST0065,09/02/2024,2024-02-16,pending,  COD,mobile app,32902.76,65805.52,149,New York,ON
ORD01056,CUST0654,2024-02-10,2024-02-14,Returned,  COD,Mobile App,14321.86,1769.78,99,Ahmedabad,TN
ORD00693,CUST0645,2024-02-11,,Cancelled,Net Banking,online,,12691.99,149,Jaipur,KA
ORD01058,CUST0643,2024-02-12,2024-02-18,Cancelled,UPI ,Online,6798.33,2280.9,0,Kolkata,TN
ORD01059,CUST0999,12/02/2024,2024-02-19,Delivered,COD,mobile app,25477.69,8404.09,149,Pune,MH
ORD01060,CUST0736,2024-02-13,2024-02-18,Cancelled,Net Banking,Mobile App,41108.28,1160.88,49,Mumbai,RJ
ORD01061,CUST0229,02-14-2024,2024-02-17,pending,COD,In-Store,13431.67,4026.0,199,Toronto,MH
ORD01062,CUST0849,2024-02-15,2024-02-18,Pending,Wallet,online,47844.83,4628.74,149,Chennai,GJ
ORD01063,CUST0030,2024-02-15,2024-02-20,pending,Credit Card,IN-STORE,33231.86,13279.16,199,Surat,TN
ORD01064,CUST0160,02-16-2024,2024-02-18,Shipped,WALLET,IN-STORE,17414.01,1614.02,149,New York,NSW
ORD01065,CUST0195,02-17-2024,2024-02-23,CANCELLED,credit card,Online,41754.74,10440.56,199,Hyderabad,MH
ORD01066,CUST0424,17/02/2024,2024-02-21,SHIPPED,  COD,Online,33872.68,11323.97,49,New York,RJ
ORD01067,CUST0269,2024-02-18,2024-02-23,Pending,Wallet,mobile app,14094.09,3556.93,49,London,MH
ORD01068,CUST0783,02-19-2024,2024-02-20,Returned,WALLET,Mobile App,33700.04,6906.99,49,Toronto,LDN
ORD01069,CUST0120,02-20-2024,2024-02-24,Returned,Net Banking,In-Store,40317.08,10878.29,199,Sydney,TN
ORD00025,CUST0707,02-20-2024,,pending,  COD,In-Store,12941.98,2446.76,0,Ahmedabad,NY
ORD01071,CUST0643,2024-02-21,2024-02-27,delivered,Credit Card,mobile app,19124.32,6904.11,99,Pune,LDN
ORD01072,CUST0447,22/02/2024,2024-02-25,SHIPPED,credit card,Online,38824.7,5621.37,99,Sydney,NY
ORD01073,CUST0623,2024-02-23,2024-02-24,Cancelled,UPI,In-Store,28144.8,4319.88,199,Toronto,MH
ORD01074,CUST0245,23/02/2024,2024-02-26,Shipped,Wallet,IN-STORE,17241.92,3101.94,49,New York,NY
ORD01075,CUST0434,24/02/2024,2024-02-26,Shipped,Credit Card,IN-STORE,28923.12,4019.11,199,New York,KA
ORD01076,CUST0519,2024-02-25,2024-02-29,Pending,UPI,mobile app,40367.34,15964.41,199,Mumbai,RJ
ORD00361,CUST0194,02-26-2024,2024-02-29,Shipped,Net Banking,IN-STORE,24032.25,6071.08,0,Pune,RJ
ORD01078,CUST0325,02-26-2024,2024-03-01,Cancelled,Credit Card,online,45224.93,15803.84,149,Pune,MH
ORD01079,CUST0935,27/02/2024,2024-02-29,CANCELLED,  COD,online,30086.89,10103.26,149,Ahmedabad,MH
ORD01080,CUST0641,2024-02-28,2024-03-03,Delivered,WALLET,In-Store,22949.55,7367.43,199,London,MH
ORD01081,CUST0625,2024-02-28,2024-02-29,pending,WALLET,In-Store,29636.7,6978.88,99,New York,ON
ORD01082,CUST0606,29/02/2024,2024-03-05,CANCELLED,credit card,Online,22820.93,8531.02,99,Ahmedabad,GJ
ORD01083,CUST0068,01/03/2024,2024-03-03,Pending,COD,IN-STORE,20158.06,3042.18,149,London,MH
ORD01084,CUST0424,02/03/2024,2024-03-09,CANCELLED,credit card,In-Store,30603.4,3160.89,0,Ahmedabad,MH
ORD01085,CUST0868,2024-03-02,2024-03-03,pending,WALLET,In-Store,35043.98,11986.96,0,Toronto,NSW
ORD01086,CUST0474,03/03/2024,2024-03-05,CANCELLED,UPI,Mobile App,21718.19,447.31,99,Sydney,GJ
ORD01087,CUST0445,03-04-2024,2024-03-10,Delivered,COD,online,4131.6,1592.11,49,Surat,LDN
ORD01088,CUST0281,05/03/2024,,SHIPPED,Net Banking,Mobile App,47574.75,13622.06,149,Delhi,NY
ORD01089,CUST0016,05/03/2024,2024-03-08,SHIPPED,COD,Mobile App,,6949.34,99,Ahmedabad,RJ
ORD01090,CUST0857,06/03/2024,2024-03-09,Shipped,Net Banking,Online,36425.77,6154.17,0,Hyderabad,DL
ORD01091,CUST0250,03-07-2024,2024-03-14,delivered,Wallet,In-Store,33143.1,3456.95,49,Chennai,GJ
ORD01092,CUST0151,03-07-2024,2024-03-09,Returned,COD,Online,48485.87,7135.91,149,Delhi,NY
ORD01093,CUST0231,08/03/2024,2024-03-10,delivered,  COD,online,44158.88,17525.66,99,Bangalore,NY
ORD01094,CUST0801,2024-03-09,2024-03-14,returned,credit card,IN-STORE,32321.08,10104.08,149,New York,NSW
ORD01095,CUST0592,2024-03-10,2024-03-14,CANCELLED,WALLET,mobile app,47424.74,9190.39,99,Hyderabad,GJ
ORD01096,CUST0683,2024-03-10,2024-03-13,delivered,Wallet,IN-STORE,37494.56,3963.83,49,Chennai,ON
ORD01097,CUST0070,11/03/2024,2024-03-13,CANCELLED,UPI,Online,23634.28,6646.03,199,Hyderabad,TN
ORD01098,CUST0731,03-12-2024,2024-03-19,SHIPPED,Debit Card,Mobile App,22340.56,2686.79,0,New York,MH
ORD01099,CUST0586,03-13-2024,,SHIPPED,UPI,Mobile App,49018.85,13381.93,49,Pune,TS
ORD01100,CUST0752,2024-03-13,2024-03-17,Cancelled,Debit Card,Online,49949.7,8548.04,49,Chennai,ON
ORD01101,CUST0234,2024-03-14,2024-03-15,delivered,Wallet,In-Store,15112.64,6001.03,0,Pune,ON
ORD01102,CUST0675,2024-03-15,2024-03-21,SHIPPED,credit card,mobile app,12543.47,3245.37,199,Chennai,NSW
ORD01103,CUST0184,2024-03-15,2024-03-22,delivered,Credit Card,online,42986.63,14927.92,149,Jaipur,TS
ORD01104,CUST0352,03-16-2024,2024-03-20,Returned,Net Banking,In-Store,-500.0,3201.42,0,London,KA
ORD01105,CUST0144,17/03/2024,2024-03-24,Shipped,  COD,In-Store,7150.98,1571.13,149,Delhi,MH
ORD01106,CUST0808,03-18-2024,2024-03-23,CANCELLED,UPI ,Online,40344.97,10465.84,0,Delhi,KA
ORD01107,CUST0922,03-18-2024,2024-03-21,Delivered,Debit Card,Online,25235.38,3723.46,149,London,TS
ORD01108,CUST0547,03-19-2024,2024-03-25,Pending,Credit Card,In-Store,37973.44,740.83,49,Pune,LDN
ORD01109,CUST0153,20/03/2024,2024-03-22,CANCELLED,  COD,mobile app,2675.11,207.91,149,Ahmedabad,LDN
ORD01110,CUST0907,03-21-2024,2024-03-24,CANCELLED,  COD,IN-STORE,14134.82,3555.57,99,Pune,GJ
ORD01111,CUST0909,21/03/2024,2024-03-23,Pending,Credit Card,Mobile App,18938.25,5596.25,49,Mumbai,GJ
ORD01112,CUST0651,22/03/2024,2024-03-23,delivered,Net Banking,In-Store,33745.84,2032.03,49,Sydney,GJ
ORD01113,CUST0825,03-23-2024,2024-03-26,Pending,Wallet,Online,4529.99,1293.88,0,Surat,GJ
ORD01114,CUST0412,03-24-2024,2024-03-25,Shipped,COD,IN-STORE,6289.19,1123.25,99,Bangalore,TS
ORD01115,CUST0825,2024-03-24,2024-03-27,Pending,credit card,Mobile App,44318.48,3067.89,149,Ahmedabad,TS
ORD01116,CUST0466,03-25-2024,2024-04-01,CANCELLED,WALLET,Online,47165.73,8385.99,99,Bangalore,ON
ORD01117,CUST0934,26/03/2024,2024-03-29,CANCELLED,COD,Online,45096.27,9998.17,199,Mumbai,TS
ORD01118,CUST0105,26/03/2024,2024-03-30,SHIPPED,credit card,Mobile App,39199.48,15149.63,99,Surat,GJ
ORD01119,CUST0180,27/03/2024,2024-03-31,SHIPPED,credit card,In-Store,32538.16,12246.7,199,Hyderabad,WB
ORD01120,CUST0390,28/03/2024,2024-04-03,returned,Credit Card,In-Store,17771.67,1352.48,149,Jaipur,TS
ORD01121,CUST0910,2024-03-29,2024-04-01,Delivered,COD,Online,43473.72,16733.96,49,Mumbai,ON
ORD01122,CUST0617,03-29-2024,2024-04-04,delivered,WALLET,mobile app,27922.88,-100.0,99,London,GJ
ORD01123,CUST0247,03-30-2024,2024-04-02,returned,Credit Card,IN-STORE,21120.4,2996.49,99,Toronto,TN
ORD01124,CUST0473,31/03/2024,2024-04-01,Returned,Net Banking,In-Store,14972.57,455.35,149,Chennai,MH
ORD01125,CUST0598,01/04/2024,2024-04-07,SHIPPED,UPI ,mobile app,10477.25,2606.7,0,Kolkata,TS
ORD01126,CUST0267,04-01-2024,2024-04-05,returned,credit card,Online,2420.91,824.18,0,Surat,WB
ORD01127,CUST0620,02/04/2024,2024-04-09,returned,COD,mobile app,17917.71,3628.27,49,London,TS
ORD01128,CUST0867,2024-04-03,2024-04-04,CANCELLED,UPI ,online,17235.92,3621.84,99,Sydney,ON
ORD00897,CUST0640,03/04/2024,2024-04-08,Returned,COD,IN-STORE,12375.49,4721.65,49,Pune,MH
ORD01130,CUST0582,2024-04-04,2024-04-06,Pending,UPI ,In-Store,20639.73,8122.59,0,Ahmedabad,MH
ORD01131,CUST0329,2024-04-05,2024-04-09,CANCELLED,credit card,Online,23374.11,7998.31,199,New York,WB
ORD01132,CUST0866,2024-04-06,2024-04-12,CANCELLED,WALLET,Mobile App,36807.05,11998.11,199,Pune,MH
ORD01133,CUST0881,04-06-2024,2024-04-11,Pending,Debit Card,IN-STORE,41241.14,1283.37,199,Kolkata,WB
ORD01134,CUST0170,2024-04-07,2024-04-11,CANCELLED,Debit Card,Online,28428.06,8364.65,99,Bangalore,GJ
ORD01135,CUST0959,04-08-2024,2024-04-12,Returned,credit card,mobile app,5179.94,1837.29,199,Surat,RJ
ORD01136,CUST0191,2024-04-09,2024-04-16,pending,Debit Card,Online,39399.02,4360.4,149,Hyderabad,NSW
ORD01137,CUST0321,2024-04-09,2024-04-12,Delivered,UPI,IN-STORE,23572.15,4007.74,0,Chennai,RJ
ORD01138,CUST0190,10/04/2024,2024-04-15,delivered,UPI,In-Store,20477.3,3987.84,0,Chennai,KA
ORD01139,CUST0929,2024-04-11,2024-04-14,Pending,Debit Card,Online,29219.16,4673.84,149,Surat,WB
ORD01140,CUST0630,12/04/2024,2024-04-14,Delivered,Wallet,Mobile App,30744.09,9104.85,49,Delhi,TS
ORD01141,CUST0425,2024-04-12,2024-04-15,Cancelled,Credit Card,Mobile App,30059.9,4508.11,199,Kolkata,RJ
ORD01142,CUST0780,13/04/2024,2024-04-19,Shipped,Net Banking,IN-STORE,-500.0,10084.39,49,Jaipur,WB
ORD01143,CUST0264,14/04/2024,2024-04-21,Cancelled,WALLET,Mobile App,9378.2,1586.09,99,Kolkata,KA
ORD01144,CUST0265,14/04/2024,2024-04-20,Pending,credit card,mobile app,41924.98,11410.46,199,Sydney,LDN
ORD01145,CUST0309,04-15-2024,2024-04-16,returned,Wallet,online,7862.75,796.9,99,Toronto,NY
ORD01146,CUST0701,04-16-2024,2024-04-23,CANCELLED,Wallet,In-Store,26643.51,4008.21,99,Ahmedabad,GJ
ORD01147,CUST0533,17/04/2024,2024-04-23,CANCELLED,  COD,IN-STORE,12257.44,2705.28,0,Mumbai,MH
ORD01148,CUST0286,17/04/2024,2024-04-20,pending,credit card,Mobile App,25067.1,1681.1,149,Toronto,ON
ORD00889,CUST0779,18/04/2024,2024-04-19,Shipped,  COD,online,6497.29,488.54,199,Jaipur,MH
ORD01150,CUST0985,19/04/2024,2024-04-25,Pending,Debit Card,online,46508.15,13883.7,49,Jaipur,ON
ORD01151,CUST0255,2024-04-20,2024-04-25,Cancelled,WALLET,IN-STORE,25276.96,6522.87,99,Pune,TN
ORD01152,CUST0821,04-20-2024,2024-04-21,Pending,Credit Card,online,37411.17,10470.36,149,Pune,GJ
ORD01153,CUST0944,2024-04-21,2024-04-23,Delivered,Credit Card,In-Store,43239.92,8285.91,0,Mumbai,GJ
ORD01154,CUST0765,2024-04-22,2024-04-27,Cancelled,COD,IN-STORE,,1403.15,49,Kolkata,GJ
ORD01155,CUST0645,22/04/2024,2024-04-26,SHIPPED,Debit Card,IN-STORE,9860.21,3552.44,149,Surat,TN
ORD01156,CUST0440,23/04/2024,2024-04-26,SHIPPED,Wallet,mobile app,4018.89,337.65,199,Toronto,ON
ORD01157,CUST0786,24/04/2024,2024-04-25,CANCELLED,  COD,In-Store,18297.53,1228.04,0,Hyderabad,NSW
ORD01158,CUST0721,04-25-2024,2024-04-30,SHIPPED,WALLET,Mobile App,17251.99,4296.56,199,Chennai,RJ
ORD01159,CUST0748,04-25-2024,2024-04-26,Returned,Net Banking,mobile app,15249.07,5405.45,0,Toronto,MH
ORD01160,CUST0556,04-26-2024,2024-05-01,Pending,Net Banking,Mobile App,27744.63,4162.89,99,Surat,NY
ORD01161,CUST0446,27/04/2024,2024-04-29,pending,Net Banking,mobile app,48652.76,2152.44,149,New York,NSW
