order_id,store_id,datetime,customer_id,item_id,quantity,total_amount,payment_mode,customer_type
ORD01276,105,2026-05-28 18:49:11,CUST-0317,12,2,350,UPI,walk-in
ORD01277,101,2026-05-28 07:28:18,CUST-0176,12,2,350,Cash,mobile-app
ORD01278,105,2026-05-28 07:58:32,CUST-0018,8,2,390,Card,walk-in
ORD01279,102,2026-05-28 20:57:33,CUST-0243,16,3,1095,UPI,mobile-app
ORD01280,104,2026-05-28 18:34:26,CUST-0222,8,2,390,Cash,walk-in
ORD01281,101,2026-05-28 20:27:55,CUST-0305,32,2,650,Cash,mobile-app
ORD01282,105,2026-05-28 10:27:58,CUST-0207,33,2,730,UPI,walk-in
ORD01283,102,2026-05-28 14:39:34,CUST-0286,4,2,390,Cash,mobile-app
ORD01284,101,2026-05-28 14:20:49,CUST-0131,21,1,195,UPI,walk-in
ORD01285,103,2026-05-29 16:21:14,CUST-0346,25,2,590,UPI,mobile-app
ORD01286,104,2026-05-29 12:57:47,CUST-0182,16,2,730,Cash,walk-in
ORD01287,101,2026-05-29 07:00:32,CUST-0122,34,1,265,Cash,walk-in
ORD01288,104,2026-05-29 08:54:08,CUST-0318,10,2,370,UPI,walk-in
ORD01289,101,2026-05-29 14:21:36,CUST-0249,24,1,325,Cash,walk-in
ORD01290,101,2026-05-29 14:57:41,CUST-0232,24,2,650,UPI,walk-in
ORD01291,104,2026-05-29 07:45:00,CUST-0162,3,3,645,UPI,mobile-app
ORD01292,103,2026-05-29 10:29:44,CUST-0328,12,1,175,Cash,mobile-app
ORD01293,102,2026-05-29 11:53:42,CUST-0164,32,1,325,UPI,mobile-app
ORD01294,105,2026-05-29 08:17:13,CUST-0214,19,2,320,Cash,mobile-app
ORD01295,104,2026-05-29 13:00:42,CUST-0301,10,2,370,UPI,walk-in
ORD01296,101,2026-05-29 14:15:42,CUST-0032,15,3,1035,Cash,walk-in
ORD01297,104,2026-05-29 18:12:27,CUST-0143,34,2,530,UPI,walk-in
ORD01298,103,2026-05-29 16:32:10,CUST-0243,34,1,265,UPI,mobile-app
ORD01299,103,2026-05-29 11:55:09,CUST-0136,12,2,350,Cash,mobile-app
ORD01300,103,2026-05-29 21:46:31,CUST-0151,34,1,265,Cash,mobile-app
ORD01301,105,2026-05-29 11:05:28,CUST-0281,9,2,470,UPI,walk-in
ORD01302,104,2026-05-29 07:30:55,CUST-0248,13,3,705,Cash,mobile-app
ORD01303,105,2026-05-29 21:58:41,CUST-0003,23,2,650,UPI,mobile-app
ORD01304,105,2026-05-29 21:56:50,CUST-0317,18,2,690,Cash,mobile-app
ORD01305,103,2026-05-29 14:50:12,CUST-0141,32,3,975,Cash,walk-in
ORD01306,102,2026-05-29 07:53:39,CUST-0139,10,1,185,Card,mobile-app
ORD01307,102,2026-05-29 17:37:34,CUST-0172,27,2,690,Cash,mobile-app
ORD01308,101,2026-05-29 16:14:01,CUST-0166,32,2,650,UPI,mobile-app
ORD01309,101,2026-05-29 07:40:29,CUST-0034,13,3,705,UPI,walk-in
ORD01310,103,2026-05-29 08:31:18,CUST-0038,24,2,650,UPI,mobile-app
ORD01311,103,2026-05-29 10:59:08,CUST-0304,1,1,245,UPI,mobile-app
ORD01312,103,2026-05-29 09:26:39,CUST-0011,34,1,265,Cash,mobile-app
ORD01313,102,2026-05-29 15:47:54,CUST-0048,30,5,1825,UPI,walk-in
ORD01314,103,2026-05-29 13:40:49,CUST-0088,13,1,235,UPI,mobile-app
ORD01315,102,2026-05-29 18:45:43,CUST-0289,34,2,530,Cash,walk-in
ORD01316,101,2026-05-29 17:04:12,CUST-0044,17,2,750,Cash,mobile-app
ORD01317,103,2026-05-29 18:11:21,CUST-0312,31,1,365,UPI,mobile-app
ORD01318,101,2026-05-29 16:54:18,CUST-0116,5,2,450,Cash,mobile-app
ORD01319,103,2026-05-29 17:35:44,CUST-0063,7,1,245,UPI,walk-in
ORD01320,104,2026-05-29 11:53:18,CUST-0212,23,4,1300,Cash,walk-in
ORD01321,101,2026-05-29 17:31:09,CUST-0241,35,1,275,Cash,mobile-app
ORD01322,105,2026-05-29 18:23:34,CUST-0204,34,2,530,Cash,mobile-app
ORD01323,102,2026-05-29 09:01:19,CUST-0301,6,2,350,UPI,mobile-app
ORD01324,102,2026-05-29 11:59:57,CUST-0318,26,1,195,Cash,mobile-app
ORD01325,103,2026-05-29 20:08:42,CUST-0155,13,3,705,UPI,mobile-app
ORD01326,102,2026-05-29 18:46:45,CUST-0348,17,3,1125,UPI,mobile-app
ORD01327,105,2026-05-29 10:25:35,CUST-0311,16,1,365,UPI,mobile-app
ORD01328,104,2026-05-29 11:04:22,CUST-0154,9,1,235,UPI,mobile-app
ORD01329,104,2026-05-29 15:53:44,CUST-0104,32,1,325,UPI,mobile-app
ORD01330,105,2026-05-29 18:38:54,CUST-0298,1,1,245,UPI,mobile-app
ORD01331,105,2026-05-29 12:18:16,CUST-0129,8,2,390,Cash,mobile-app
ORD01332,101,2026-05-29 13:45:05,CUST-0056,11,2,430,Cash,mobile-app
ORD01333,102,2026-05-29 13:04:12,CUST-0350,6,1,175,UPI,mobile-app
ORD01334,105,2026-05-29 16:10:38,CUST-0145,12,3,525,UPI,walk-in
ORD01335,101,2026-05-29 08:43:42,CUST-0220,21,1,195,Cash,walk-in
ORD01336,104,2026-05-29 17:52:18,CUST-0286,5,3,675,UPI,mobile-app
ORD01337,103,2026-05-29 20:21:10,CUST-0149,13,2,470,UPI,mobile-app
ORD01338,104,2026-05-29 17:58:06,CUST-0070,22,1,160,Cash,mobile-app
ORD01339,101,2026-05-29 07:36:04,CUST-0274,10,1,185,UPI,mobile-app
ORD01340,102,2026-05-29 21:55:45,CUST-0232,10,1,185,UPI,mobile-app
ORD01341,102,2026-05-29 09:46:30,CUST-0084,31,1,365,UPI,walk-in
ORD01342,101,2026-05-29 10:09:16,CUST-0319,28,1,315,UPI,walk-in
ORD01343,103,2026-05-29 09:51:52,CUST-0069,25,1,295,UPI,walk-in
ORD01344,102,2026-05-29 16:10:44,CUST-0141,15,1,345,Cash,walk-in
ORD01345,103,2026-05-29 10:10:11,CUST-0128,33,2,730,UPI,mobile-app
ORD01346,105,2026-05-29 13:27:59,CUST-0189,20,2,320,Cash,walk-in
ORD01347,105,2026-05-29 19:47:18,CUST-0294,20,1,160,Cash,walk-in
ORD01348,101,2026-05-29 21:28:06,CUST-0079,11,2,430,Cash,mobile-app
ORD01349,103,2026-05-29 13:24:06,CUST-0298,22,1,160,Cash,mobile-app
ORD01350,104,2026-05-29 10:52:11,CUST-0150,11,1,215,Cash,mobile-app
ORD01351,102,2026-05-29 18:17:32,CUST-0112,9,1,235,Cash,mobile-app
ORD01352,101,2026-05-29 17:33:40,CUST-0133,10,2,370,Cash,mobile-app
ORD01353,102,2026-05-29 11:05:47,CUST-0336,23,1,325,Cash,mobile-app
ORD01354,103,2026-05-29 18:44:04,CUST-0223,21,2,390,Cash,mobile-app
ORD01355,101,2026-05-29 07:18:38,CUST-0306,22,2,320,Cash,mobile-app
ORD01356,104,2026-05-29 15:49:26,CUST-0257,6,2,350,Cash,mobile-app
ORD01357,103,2026-05-29 09:50:05,CUST-0322,25,1,295,UPI,mobile-app
ORD01358,103,2026-05-29 15:14:54,CUST-0112,17,2,750,Cash,mobile-app
ORD01359,102,2026-05-29 13:23:35,CUST-0141,10,1,185,UPI,mobile-app
ORD01360,104,2026-05-29 07:40:32,CUST-0257,11,8,1720,Cash,walk-in
ORD01361,104,2026-05-29 10:19:10,CUST-0024,28,1,315,Cash,mobile-app
ORD01362,105,2026-05-29 12:30:38,CUST-0270,10,1,185,UPI,mobile-app
ORD01363,103,2026-05-29 10:25:49,CUST-0018,15,8,2760,UPI,walk-in
ORD01364,102,2026-05-29 16:18:43,CUST-0012,13,3,705,Cash,mobile-app
ORD01365,102,2026-05-29 12:15:47,CUST-0300,27,2,690,Cash,walk-in
ORD01366,101,2026-05-29 14:53:59,CUST-0216,17,1,375,Cash,mobile-app
ORD01367,105,2026-05-29 17:24:00,CUST-0346,16,1,365,Cash,mobile-app
ORD01368,105,2026-05-29 08:25:19,CUST-0269,8,2,390,Card,mobile-app
ORD01369,105,2026-05-29 20:58:45,CUST-0128,29,2,430,UPI,walk-in
ORD01370,101,2026-05-29 17:12:51,CUST-0107,9,4,940,UPI,walk-in
ORD01371,104,2026-05-29 16:32:41,CUST-0020,28,1,315,Cash,mobile-app
ORD01372,105,2026-05-29 10:55:12,CUST-0258,23,2,650,UPI,mobile-app
ORD01373,103,2026-05-29 20:29:48,CUST-0282,4,2,390,UPI,walk-in
ORD01374,101,2026-05-29 08:26:10,CUST-0109,4,1,195,Cash,mobile-app
ORD01375,102,2026-05-29 18:06:31,CUST-0246,34,3,795,Cash,walk-in
ORD01376,104,2026-05-29 09:52:03,CUST-0271,14,1,245,Cash,walk-in
ORD01377,104,2026-05-29 13:48:13,CUST-0135,28,1,315,Cash,mobile-app
ORD01378,102,2026-05-29 09:43:15,CUST-0079,6,8,1400,Cash,mobile-app
ORD01379,103,2026-05-29 20:34:31,CUST-0317,25,2,590,Cash,walk-in
ORD01380,101,2026-05-29 18:25:04,CUST-0226,25,5,1475,UPI,mobile-app
ORD01381,105,2026-05-29 17:59:45,CUST-0076,10,2,370,Cash,walk-in
ORD01382,104,2026-05-29 18:56:31,CUST-0190,21,1,195,UPI,mobile-app
ORD01383,104,2026-05-29 15:02:22,CUST-0244,8,2,390,UPI,mobile-app
ORD01384,104,2026-05-29 14:22:39,CUST-0220,10,2,370,Cash,mobile-app
ORD01385,101,2026-05-29 19:28:31,CUST-0194,6,1,175,Cash,mobile-app
ORD01386,105,2026-05-29 14:39:30,CUST-0022,25,1,295,Cash,mobile-app
ORD01387,104,2026-05-29 09:24:46,CUST-0063,5,1,225,UPI,walk-in
ORD01388,105,2026-05-29 13:07:54,CUST-0190,6,1,175,Card,walk-in
ORD01389,103,2026-05-29 07:23:48,CUST-0275,16,9,3285,Cash,walk-in
ORD01390,104,2026-05-29 10:00:51,CUST-0072,1,1,245,Cash,mobile-app
ORD01391,105,2026-05-29 13:26:36,CUST-0152,17,1,375,UPI,mobile-app
ORD01392,102,2026-05-29 19:23:39,CUST-0047,12,1,175,Cash,mobile-app
ORD01393,102,2026-05-29 16:46:16,CUST-0231,12,1,175,UPI,mobile-app
ORD01394,103,2026-05-29 09:26:07,CUST-0052,13,3,705,Cash,mobile-app
ORD01395,102,2026-05-29 21:38:05,CUST-0004,20,3,480,Cash,walk-in
ORD01396,104,2026-05-29 17:10:55,CUST-0348,20,1,160,UPI,mobile-app
ORD01397,104,2026-05-29 18:34:48,CUST-0210,28,1,315,UPI,walk-in
ORD01398,104,2026-05-29 07:04:49,CUST-0066,33,3,1095,Card,mobile-app
ORD01399,101,2026-05-29 18:11:15,CUST-0072,23,2,650,Cash,mobile-app
ORD01400,102,2026-05-29 14:00:41,CUST-0139,16,1,365,Cash,mobile-app
ORD01401,105,2026-05-29 19:36:24,CUST-0108,4,1,195,Cash,mobile-app
ORD01402,101,2026-05-29 07:33:53,CUST-0297,29,5,1075,Cash,mobile-app
ORD01403,104,2026-05-29 16:26:01,CUST-0064,23,2,650,Cash,walk-in
ORD01404,101,2026-05-29 19:59:12,CUST-0038,6,3,525,UPI,mobile-app
ORD01405,101,2026-05-29 08:20:45,CUST-0208,9,1,235,Cash,mobile-app
ORD01406,102,2026-05-29 16:17:10,CUST-0252,4,1,195,Cash,walk-in
ORD01407,103,2026-05-29 21:37:27,CUST-0319,13,1,235,UPI,mobile-app
ORD01408,101,2026-05-29 20:30:51,CUST-0153,3,1,215,Cash,mobile-app
ORD01409,101,2026-05-29 12:08:58,CUST-0237,31,1,365,Card,mobile-app
ORD01410,102,2026-05-29 19:18:34,CUST-0016,21,1,195,Cash,walk-in
ORD01411,101,2026-05-29 14:44:49,CUST-0174,29,1,215,UPI,mobile-app
ORD01412,103,2026-05-29 15:54:32,CUST-0129,29,2,430,UPI,mobile-app
ORD01413,102,2026-05-29 14:33:49,CUST-0224,23,1,325,Cash,walk-in
ORD01414,104,2026-05-29 08:31:28,CUST-0070,20,2,320,Cash,mobile-app
ORD01415,105,2026-05-29 13:57:13,CUST-0294,24,2,650,UPI,walk-in
ORD01416,102,2026-05-29 19:13:26,CUST-0045,18,1,345,UPI,mobile-app
ORD01417,104,2026-05-29 19:24:22,CUST-0244,11,1,215,Cash,mobile-app
ORD01418,105,2026-05-29 20:49:36,CUST-0175,24,2,650,UPI,mobile-app
ORD01419,105,2026-05-29 19:47:45,CUST-0339,23,1,325,UPI,walk-in
ORD01420,105,2026-05-29 17:05:21,CUST-0319,27,2,690,Cash,mobile-app
ORD01421,102,2026-05-29 13:47:17,CUST-0136,7,1,245,Cash,walk-in
ORD01422,104,2026-05-29 19:43:07,CUST-0016,29,2,430,Cash,walk-in
ORD01423,105,2026-05-29 09:37:03,CUST-0346,21,3,585,Cash,mobile-app
ORD01424,103,2026-05-29 19:42:38,CUST-0341,1,1,245,UPI,walk-in
ORD01425,104,2026-05-29 19:55:31,CUST-0186,6,1,175,Cash,walk-in
ORD01426,102,2026-05-29 10:04:45,CUST-0260,1,1,245,Cash,mobile-app
ORD01427,105,2026-05-29 19:46:04,CUST-0025,8,1,195,UPI,mobile-app
ORD01428,104,2026-05-29 12:30:45,CUST-0158,10,3,555,Cash,mobile-app
ORD01429,103,2026-05-29 08:41:20,CUST-0243,1,2,490,UPI,walk-in
ORD01430,102,2026-05-29 19:41:31,CUST-0039,2,2,470,Card,mobile-app
ORD01431,103,2026-05-29 17:50:16,CUST-0277,25,1,295,UPI,mobile-app
ORD01432,101,2026-05-29 08:10:42,CUST-0036,34,1,265,Card,walk-in
ORD01433,103,2026-05-29 12:51:35,CUST-0285,7,1,245,Cash,walk-in
ORD01434,103,2026-05-29 10:04:16,CUST-0221,10,2,370,UPI,mobile-app
ORD01435,105,2026-05-29 07:20:06,CUST-0262,24,2,650,Card,walk-in
ORD01436,104,2026-05-29 13:34:58,CUST-0153,3,1,215,Cash,walk-in
ORD01437,105,2026-05-29 09:17:20,CUST-0236,2,2,470,Cash,walk-in
ORD01438,102,2026-05-29 15:43:25,CUST-0166,23,1,325,Cash,mobile-app
ORD01439,105,2026-05-29 07:06:48,CUST-0300,31,1,365,UPI,mobile-app
ORD01440,103,2026-05-29 20:25:58,CUST-0029,27,1,345,Cash,walk-in
ORD01441,104,2026-05-29 19:31:58,CUST-0320,30,1,365,UPI,walk-in
ORD01442,104,2026-05-29 09:40:38,CUST-0140,16,2,730,UPI,mobile-app
ORD01443,105,2026-05-29 21:43:15,CUST-0348,19,1,160,UPI,walk-in
ORD01444,103,2026-05-29 09:50:47,CUST-0212,16,2,730,Cash,walk-in
ORD01445,103,2026-05-29 08:45:58,CUST-0191,4,1,195,Cash,walk-in
ORD01446,105,2026-05-29 11:01:27,CUST-0048,8,2,390,UPI,walk-in
ORD01447,102,2026-05-29 07:42:49,CUST-0286,2,2,470,Cash,mobile-app
ORD01448,101,2026-05-29 10:43:59,CUST-0092,5,1,225,Cash,walk-in
ORD01449,101,2026-05-29 09:10:19,CUST-0255,26,1,195,UPI,walk-in
ORD01450,105,2026-05-29 20:11:08,CUST-0147,9,3,705,UPI,walk-in
ORD01451,104,2026-05-29 15:05:02,CUST-0021,3,3,645,Cash,walk-in
ORD01452,103,2026-05-29 18:42:10,CUST-0142,7,2,490,Cash,walk-in
ORD01453,101,2026-05-29 20:49:08,CUST-0211,17,3,1125,Cash,mobile-app
ORD01454,104,2026-05-29 07:25:01,CUST-0113,14,3,735,Cash,walk-in
ORD01455,103,2026-05-29 08:37:34,CUST-0268,23,1,325,Card,mobile-app
ORD01456,104,2026-05-29 21:15:10,CUST-0006,4,2,390,Card,mobile-app
ORD01457,101,2026-05-29 08:10:02,CUST-0059,30,1,365,Cash,mobile-app
ORD01458,102,2026-05-29 21:34:06,CUST-0284,3,4,860,UPI,mobile-app
ORD01459,105,2026-05-29 11:37:23,CUST-0070,16,2,730,UPI,mobile-app
ORD01460,101,2026-05-29 08:09:14,CUST-0101,8,1,195,Cash,walk-in
ORD01461,105,2026-05-29 12:01:39,CUST-0059,14,1,245,UPI,walk-in
ORD01462,102,2026-05-29 10:37:10,CUST-0160,23,2,650,Cash,walk-in
ORD01463,102,2026-05-29 08:23:55,CUST-0345,3,3,645,Cash,mobile-app
ORD01464,105,2026-05-29 15:26:46,CUST-0072,8,2,390,Cash,mobile-app
ORD01465,103,2026-05-29 14:25:58,CUST-0040,7,2,490,Cash,walk-in
ORD01466,101,2026-05-29 18:11:46,CUST-0147,2,1,235,UPI,walk-in
ORD01467,101,2026-05-29 17:22:17,CUST-0313,11,3,645,UPI,mobile-app
ORD01468,101,2026-05-29 13:41:45,CUST-0190,10,2,370,Cash,walk-in
ORD01469,102,2026-05-29 21:41:07,CUST-0130,21,6,1170,Card,mobile-app
ORD01470,105,2026-05-29 12:21:44,CUST-0050,8,2,390,Cash,mobile-app
ORD01471,105,2026-05-29 08:53:43,CUST-0332,15,5,1725,UPI,mobile-app
ORD01472,105,2026-05-29 13:23:50,CUST-0129,16,2,730,Cash,mobile-app
ORD01473,105,2026-05-29 17:56:38,CUST-0186,8,1,195,Cash,mobile-app
ORD01474,105,2026-05-29 09:10:54,CUST-0298,8,1,195,UPI,walk-in
ORD01475,101,2026-05-29 19:59:48,CUST-0113,31,1,365,Cash,mobile-app
ORD01476,103,2026-05-29 07:05:24,CUST-0141,12,2,350,Cash,mobile-app
ORD01477,101,2026-05-29 10:41:14,CUST-0004,26,2,390,UPI,mobile-app
ORD01478,101,2026-05-29 21:31:51,CUST-0114,24,1,325,Cash,mobile-app
ORD01479,103,2026-05-29 11:24:53,CUST-0176,29,1,215,Cash,mobile-app
ORD01480,102,2026-05-29 09:00:47,CUST-0055,31,1,365,Cash,mobile-app
ORD01481,102,2026-05-29 15:44:49,CUST-0333,9,3,705,UPI,mobile-app
ORD01482,102,2026-05-29 18:08:29,CUST-0075,17,1,375,Cash,walk-in
ORD01483,101,2026-05-29 08:24:08,CUST-0091,35,6,1650,Cash,walk-in
ORD01484,102,2026-05-29 19:17:08,CUST-0276,10,1,185,UPI,mobile-app
ORD01485,101,2026-05-29 09:20:09,CUST-0209,30,1,365,UPI,mobile-app
ORD01486,103,2026-05-29 14:16:55,CUST-0115,9,2,470,Cash,mobile-app
ORD01487,101,2026-05-29 21:36:05,CUST-0115,22,7,1120,UPI,mobile-app
ORD01488,102,2026-05-29 11:51:51,CUST-0083,13,2,470,Cash,mobile-app
ORD01489,104,2026-05-29 19:04:02,CUST-0090,34,1,265,Cash,mobile-app
ORD01490,102,2026-05-29 09:15:42,CUST-0304,6,1,175,Cash,mobile-app
ORD01491,102,2026-05-29 18:09:42,CUST-0041,17,1,375,UPI,walk-in
ORD01492,101,2026-05-29 13:49:53,CUST-0118,34,8,2120,UPI,mobile-app
ORD01493,105,2026-05-29 14:15:56,CUST-0104,3,3,645,UPI,walk-in
ORD01494,101,2026-05-29 15:33:47,CUST-0122,10,4,740,Cash,mobile-app
ORD01495,102,2026-05-29 07:00:35,CUST-0120,2,5,1175,UPI,walk-in
ORD01496,103,2026-05-29 15:35:57,CUST-0333,31,3,1095,Cash,mobile-app
ORD01497,101,2026-05-29 16:25:59,CUST-0083,29,2,430,Cash,mobile-app
ORD01498,104,2026-05-29 09:17:17,CUST-0012,21,2,390,Cash,mobile-app
ORD01499,105,2026-05-29 09:55:34,CUST-0035,21,1,195,Cash,walk-in
ORD01500,104,2026-05-29 19:18:39,CUST-0043,6,1,175,Card,mobile-app
ORD01501,102,2026-05-29 13:43:34,CUST-0009,4,2,390,UPI,mobile-app
ORD01502,102,2026-05-29 07:49:58,CUST-0118,18,1,345,UPI,mobile-app
ORD01503,105,2026-05-29 19:54:19,CUST-0291,5,4,900,Cash,mobile-app
ORD01504,105,2026-05-29 08:36:32,CUST-0043,18,1,345,UPI,mobile-app
ORD01505,104,2026-05-29 16:50:10,CUST-0157,9,5,1175,Cash,mobile-app
ORD01506,104,2026-05-29 11:45:57,CUST-0161,22,1,160,Cash,mobile-app
ORD01507,104,2026-05-29 13:52:24,CUST-0052,13,2,470,Cash,mobile-app
ORD01508,101,2026-05-29 19:03:33,CUST-0315,26,2,390,UPI,walk-in
ORD01509,101,2026-05-29 14:46:55,CUST-0255,30,3,1095,Card,mobile-app
ORD01510,103,2026-05-29 16:43:17,CUST-0124,13,5,1175,UPI,walk-in
ORD01511,102,2026-05-29 12:51:31,CUST-0145,2,5,1175,Cash,walk-in
ORD01512,104,2026-05-29 19:29:48,CUST-0264,7,2,490,UPI,walk-in
ORD01513,101,2026-05-29 15:36:20,CUST-0140,31,1,365,UPI,mobile-app
ORD01514,102,2026-05-29 10:36:00,CUST-0339,14,2,490,Cash,mobile-app
ORD01515,103,2026-05-29 20:51:35,CUST-0154,18,1,345,Cash,mobile-app
ORD01516,104,2026-05-29 15:41:29,CUST-0129,5,2,450,Cash,mobile-app
ORD01517,101,2026-05-29 10:25:20,CUST-0229,10,1,185,Card,mobile-app
ORD01518,104,2026-05-29 12:59:14,CUST-0128,4,1,195,UPI,walk-in
ORD01519,102,2026-05-29 12:24:49,CUST-0292,3,1,215,UPI,mobile-app
ORD01520,104,2026-05-29 19:40:26,CUST-0307,12,1,175,Cash,mobile-app
ORD01521,101,2026-05-29 19:26:36,CUST-0009,27,1,345,Cash,mobile-app
ORD01522,105,2026-05-29 17:41:28,CUST-0240,13,1,235,UPI,mobile-app
ORD01523,103,2026-05-29 16:09:35,CUST-0331,20,2,320,Cash,mobile-app
ORD01524,105,2026-05-29 12:01:13,CUST-0209,32,3,975,UPI,walk-in
ORD01525,105,2026-05-29 18:48:13,CUST-0129,14,1,245,UPI,mobile-app
ORD01526,101,2026-05-29 19:31:51,CUST-0328,30,5,1825,Card,mobile-app
ORD01527,105,2026-05-29 09:20:11,CUST-0146,18,1,345,Cash,walk-in
ORD01528,105,2026-05-29 07:52:14,CUST-0160,33,1,365,Cash,mobile-app
ORD01529,105,2026-05-29 11:00:45,CUST-0209,15,1,345,Cash,mobile-app
ORD01530,104,2026-05-29 08:13:39,CUST-0116,15,2,690,Card,mobile-app
ORD01531,102,2026-05-29 18:39:01,CUST-0197,10,2,370,Cash,mobile-app
ORD01532,101,2026-05-29 12:15:52,CUST-0334,35,1,275,UPI,walk-in
ORD01533,103,2026-05-29 09:45:25,CUST-0185,27,3,1035,Cash,mobile-app
ORD01534,104,2026-05-29 13:19:34,CUST-0220,21,5,975,Cash,mobile-app
ORD01535,104,2026-05-29 18:10:42,CUST-0337,16,1,365,Cash,walk-in
ORD01536,101,2026-05-29 08:09:58,CUST-0072,16,3,1095,Card,mobile-app
ORD01537,104,2026-05-29 21:38:13,CUST-0322,18,2,690,UPI,mobile-app
ORD01538,103,2026-05-29 14:54:37,CUST-0219,5,2,450,Cash,mobile-app
ORD01539,105,2026-05-29 16:59:12,CUST-0209,2,1,235,Cash,mobile-app
ORD01540,105,2026-05-29 20:35:19,CUST-0112,35,6,1650,Cash,walk-in
ORD01541,105,2026-05-29 14:34:46,CUST-0163,17,2,750,UPI,mobile-app
ORD01542,103,2026-05-29 12:50:28,CUST-0230,26,8,1560,Cash,mobile-app
ORD01543,101,2026-05-29 12:51:26,CUST-0315,31,1,365,Cash,walk-in
ORD01544,101,2026-05-29 20:51:29,CUST-0012,13,1,235,UPI,mobile-app
ORD01545,105,2026-05-29 17:05:23,CUST-0335,9,3,705,UPI,mobile-app
ORD01546,104,2026-05-29 11:16:15,CUST-0254,28,2,630,Cash,mobile-app
ORD01547,104,2026-05-29 10:12:01,CUST-0286,22,2,320,UPI,walk-in
ORD01548,101,2026-05-29 13:21:47,CUST-0330,12,3,525,Cash,mobile-app
ORD01549,105,2026-05-29 15:13:11,CUST-0241,22,3,480,UPI,mobile-app
ORD01550,105,2026-05-29 10:19:30,CUST-0240,22,1,160,Cash,mobile-app
ORD01551,101,2026-05-29 12:49:26,CUST-0192,28,2,630,UPI,walk-in
ORD01552,101,2026-05-29 17:19:57,CUST-0274,6,4,700,Cash,walk-in
ORD01553,102,2026-05-29 19:24:18,CUST-0337,27,1,345,Cash,mobile-app
ORD01554,102,2026-05-29 19:46:43,CUST-0303,18,8,2760,Cash,mobile-app
ORD01555,101,2026-05-29 10:39:17,CUST-0007,17,1,375,Cash,mobile-app
ORD01556,104,2026-05-29 17:14:56,CUST-0210,29,2,430,UPI,walk-in
ORD01557,105,2026-05-29 21:53:29,CUST-0074,1,2,490,Cash,walk-in
ORD01558,103,2026-05-29 09:08:51,CUST-0334,22,3,480,Cash,mobile-app
ORD01559,104,2026-05-29 16:58:06,CUST-0093,18,2,690,Cash,walk-in
ORD01560,103,2026-05-29 21:54:43,CUST-0152,30,3,1095,Cash,mobile-app
ORD01561,103,2026-05-29 08:32:46,CUST-0278,5,2,450,UPI,mobile-app
ORD01562,103,2026-05-29 09:45:00,CUST-0270,23,1,325,Cash,mobile-app
ORD01563,102,2026-05-29 21:45:38,CUST-0130,11,1,215,Cash,mobile-app
ORD01564,101,2026-05-29 07:59:48,CUST-0252,5,2,450,Cash,mobile-app
ORD01565,102,2026-05-29 12:03:56,CUST-0295,16,1,365,UPI,mobile-app
ORD01566,105,2026-05-29 07:40:59,CUST-0316,5,1,225,Cash,walk-in
ORD01567,103,2026-05-29 20:14:14,CUST-0274,29,2,430,UPI,mobile-app
ORD01568,102,2026-05-29 16:51:05,CUST-0060,13,3,705,Card,mobile-app
ORD01569,103,2026-05-29 09:45:53,CUST-0179,8,1,195,UPI,mobile-app
ORD01570,103,2026-05-29 21:36:48,CUST-0224,13,8,1880,Cash,walk-in
ORD01571,105,2026-05-29 09:09:27,CUST-0201,23,1,325,UPI,mobile-app
ORD01572,104,2026-05-29 11:46:59,CUST-0204,9,6,1410,UPI,mobile-app
ORD01573,103,2026-05-29 17:04:10,CUST-0191,30,1,365,UPI,walk-in
ORD01574,101,2026-05-29 10:27:22,CUST-0171,17,2,750,UPI,mobile-app
ORD01575,104,2026-05-29 18:44:30,CUST-0204,8,4,780,Cash,walk-in
ORD01576,104,2026-05-29 21:01:00,CUST-0284,11,3,645,UPI,walk-in
ORD01577,105,2026-05-29 17:39:13,CUST-0131,8,4,780,Cash,mobile-app
ORD01578,102,2026-05-29 10:39:01,CUST-0345,18,2,690,Card,walk-in
ORD01579,103,2026-05-29 19:28:23,CUST-0148,8,1,195,UPI,walk-in
ORD01580,105,2026-05-29 18:38:58,CUST-0100,29,2,430,UPI,walk-in
ORD01581,105,2026-05-29 16:17:44,CUST-0257,14,6,1470,Cash,mobile-app
ORD01582,103,2026-05-29 21:07:34,CUST-0005,30,4,1460,UPI,walk-in
ORD01583,105,2026-05-29 10:25:44,CUST-0295,13,4,940,Cash,walk-in
ORD01584,102,2026-05-29 11:33:26,CUST-0171,28,2,630,Cash,mobile-app
ORD01585,103,2026-05-29 15:20:33,CUST-0277,11,1,215,Cash,mobile-app
ORD01586,101,2026-05-29 18:09:27,CUST-0103,26,1,195,UPI,mobile-app
ORD01587,104,2026-05-29 11:35:19,CUST-0129,32,1,325,Cash,walk-in
ORD01588,102,2026-05-29 09:09:44,CUST-0112,17,3,1125,UPI,mobile-app
ORD01589,105,2026-05-29 15:22:08,CUST-0216,30,1,365,UPI,mobile-app
ORD01590,104,2026-05-29 19:37:11,CUST-0127,6,2,350,UPI,mobile-app
ORD01591,101,2026-05-29 09:58:41,CUST-0187,32,1,325,Cash,walk-in
ORD01592,105,2026-05-29 08:34:59,CUST-0339,29,1,215,Cash,walk-in
ORD01593,103,2026-05-29 08:22:04,CUST-0151,30,1,365,UPI,mobile-app
ORD01594,102,2026-05-29 11:05:32,CUST-0325,18,1,345,UPI,walk-in
